Task_ID,Department,Task_Type,Priority,Deadline_Days,Estimated_Hours,Resource_Available,Optimization_Score
1175,Marketing,Hiring,2,9,13,1,12.11111111111111
803,Marketing,Campaign,2,9,15,1,12.11111111111111
662,Tech,Payment,2,9,13,1,12.11111111111111
2586,Finance,Development,2,9,5,1,12.11111111111111
2517,Tech,Payment,2,9,18,1,12.11111111111111
2849,Marketing,Payment,2,9,10,1,12.11111111111111
788,HR,Development,2,9,8,1,12.11111111111111
2887,HR,Campaign,2,10,11,1,12.0
2363,Tech,Campaign,2,10,9,1,12.0
1024,Finance,Hiring,2,10,19,1,12.0
1899,HR,Support,2,10,16,1,12.0
63,Marketing,Payment,2,10,4,1,12.0
1601,HR,Support,2,10,16,1,12.0
2042,Tech,Support,2,10,8,1,12.0
2151,Marketing,Support,2,10,5,1,12.0
1490,Marketing,Hiring,2,10,19,1,12.0
82,HR,Development,2,10,13,1,12.0
1016,Finance,Hiring,2,10,4,1,12.0
1054,Tech,Development,2,10,19,1,12.0
705,Marketing,Hiring,2,11,7,1,11.90909090909091
1400,Marketing,Hiring,2,11,13,1,11.90909090909091
2943,Marketing,Development,2,11,2,1,11.90909090909091
2973,Tech,Hiring,2,11,5,1,11.90909090909091
748,Tech,Support,2,11,7,1,11.90909090909091
1181,Finance,Campaign,2,11,8,1,11.90909090909091
2642,HR,Support,2,11,10,1,11.90909090909091
2071,Marketing,Development,2,11,2,1,11.90909090909091
2565,Finance,Campaign,2,11,13,1,11.90909090909091
2316,Marketing,Support,2,12,1,1,11.833333333333332
1197,Finance,Development,2,12,12,1,11.833333333333332
160,HR,Payment,2,12,6,1,11.833333333333332
1278,Tech,Development,2,12,8,1,11.833333333333332
2842,Marketing,Payment,2,12,8,1,11.833333333333332
1168,Finance,Payment,2,12,5,1,11.833333333333332
2749,Finance,Campaign,2,12,20,1,11.833333333333332
2224,Marketing,Payment,2,12,13,1,11.833333333333332
2860,Tech,Hiring,2,12,9,1,11.833333333333332
609,HR,Hiring,2,12,9,1,11.833333333333332
1098,Finance,Support,2,13,17,1,11.76923076923077
1875,Finance,Campaign,2,13,6,1,11.76923076923077
2256,HR,Payment,2,13,13,1,11.76923076923077
1207,Marketing,Support,2,13,13,1,11.76923076923077
1105,Finance,Campaign,2,13,15,1,11.76923076923077
2119,Marketing,Payment,2,13,17,1,11.76923076923077
1235,Finance,Hiring,2,13,4,1,11.76923076923077
1508,Finance,Support,2,13,5,1,11.76923076923077
1765,Marketing,Support,2,13,18,1,11.76923076923077
1622,Finance,Campaign,2,13,9,1,11.76923076923077
735,Finance,Development,2,13,12,1,11.76923076923077
2035,Marketing,Payment,2,13,4,1,11.76923076923077
2330,Finance,Hiring,2,14,20,1,11.714285714285715
387,Tech,Hiring,2,14,16,1,11.714285714285715
1488,Marketing,Development,2,14,16,1,11.714285714285715
1469,HR,Campaign,2,14,3,1,11.714285714285715
22,Marketing,Support,2,14,3,1,11.714285714285715
2084,Finance,Hiring,2,14,9,1,11.714285714285715
1633,HR,Support,2,14,8,1,11.714285714285715
1972,Marketing,Payment,2,14,7,1,11.714285714285715
2661,Finance,Payment,2,14,13,1,11.714285714285715
576,Finance,Development,2,14,7,1,11.714285714285715
547,Marketing,Support,2,14,12,1,11.714285714285715
1150,Marketing,Hiring,2,14,1,1,11.714285714285715
2816,HR,Payment,2,14,9,1,11.714285714285715
2980,Marketing,Development,2,15,15,1,11.666666666666668
1097,Finance,Campaign,2,15,16,1,11.666666666666668
1042,Finance,Development,2,15,3,1,11.666666666666668
560,Finance,Campaign,2,15,6,1,11.666666666666668
1618,Marketing,Support,2,15,3,1,11.666666666666668
941,HR,Campaign,2,15,14,1,11.666666666666668
1195,Finance,Hiring,2,15,3,1,11.666666666666668
1852,Marketing,Campaign,2,15,4,1,11.666666666666668
2150,Tech,Support,2,15,3,1,11.666666666666668
1474,Finance,Payment,2,15,2,1,11.666666666666668
246,Finance,Campaign,2,16,6,1,11.625
2088,Marketing,Development,2,16,4,1,11.625
1999,Tech,Campaign,2,16,18,1,11.625
2594,HR,Hiring,2,16,20,1,11.625
174,HR,Support,2,16,20,1,11.625
2181,HR,Development,2,16,3,1,11.625
2441,Marketing,Development,2,16,14,1,11.625
1422,Marketing,Payment,2,16,18,1,11.625
1139,HR,Development,2,16,3,1,11.625
2768,Tech,Payment,2,16,7,1,11.625
51,Tech,Payment,2,16,20,1,11.625
375,Marketing,Hiring,2,16,5,1,11.625
632,HR,Payment,2,16,3,1,11.625
2479,Finance,Payment,2,16,16,1,11.625
581,Finance,Hiring,2,17,18,1,11.588235294117647
1901,HR,Development,2,17,6,1,11.588235294117647
1883,Marketing,Hiring,2,17,13,1,11.588235294117647
77,HR,Payment,2,17,9,1,11.588235294117647
1245,Tech,Development,2,17,18,1,11.588235294117647
2498,Finance,Hiring,2,17,15,1,11.588235294117647
1269,Marketing,Campaign,2,17,4,1,11.588235294117647
33,HR,Support,2,17,16,1,11.588235294117647
1354,Finance,Campaign,2,17,2,1,11.588235294117647
995,HR,Campaign,2,17,1,1,11.588235294117647
1256,Finance,Payment,2,17,19,1,11.588235294117647
973,Marketing,Development,2,17,7,1,11.588235294117647
265,Tech,Development,2,18,4,1,11.555555555555555
2966,Tech,Payment,2,18,12,1,11.555555555555555
1453,HR,Development,2,18,3,1,11.555555555555555
722,Tech,Hiring,2,18,20,1,11.555555555555555
2312,HR,Payment,2,18,6,1,11.555555555555555
1719,Finance,Support,2,18,14,1,11.555555555555555
1280,HR,Support,2,18,1,1,11.555555555555555
1677,Tech,Development,2,18,20,1,11.555555555555555
2248,Tech,Development,2,18,14,1,11.555555555555555
1528,Marketing,Campaign,2,18,5,1,11.555555555555555
2536,Tech,Hiring,2,18,15,1,11.555555555555555
1340,Finance,Payment,2,18,4,1,11.555555555555555
1392,Finance,Payment,2,18,19,1,11.555555555555555
1020,Marketing,Hiring,2,18,1,1,11.555555555555555
657,Tech,Support,2,18,3,1,11.555555555555555
649,HR,Campaign,2,18,16,1,11.555555555555555
1448,HR,Payment,2,19,1,1,11.526315789473685
491,HR,Payment,2,19,9,1,11.526315789473685
2343,Marketing,Payment,2,19,7,1,11.526315789473685
1041,Marketing,Campaign,2,19,15,1,11.526315789473685
2322,Finance,Payment,2,19,12,1,11.526315789473685
1076,Marketing,Support,2,19,7,1,11.526315789473685
2206,Marketing,Campaign,2,20,20,1,11.5
1242,HR,Hiring,2,20,12,1,11.5
158,Finance,Support,2,20,8,1,11.5
2426,Tech,Development,2,20,10,1,11.5
1487,Tech,Support,3,4,1,0,11.5
1330,Marketing,Support,2,20,11,1,11.5
2985,HR,Hiring,2,20,8,1,11.5
1828,HR,Campaign,3,4,19,0,11.5
1188,Marketing,Support,2,20,14,1,11.5
679,Finance,Support,2,20,19,1,11.5
959,Finance,Support,2,20,19,1,11.5
2830,Marketing,Support,3,4,2,0,11.5
377,HR,Campaign,2,20,10,1,11.5
2419,Marketing,Development,3,4,16,0,11.5
2125,Finance,Hiring,2,20,5,1,11.5
200,Tech,Campaign,2,20,1,1,11.5
1919,Tech,Campaign,2,20,1,1,11.5
2411,Tech,Development,2,20,7,1,11.5
2412,Tech,Support,2,20,1,1,11.5
1542,Tech,Support,2,20,11,1,11.5
2809,Marketing,Campaign,3,4,16,0,11.5
1500,Tech,Payment,2,20,13,1,11.5
1128,Finance,Campaign,3,4,14,0,11.5
516,Tech,Development,2,21,8,1,11.476190476190476
1046,Tech,Payment,2,21,19,1,11.476190476190476
2721,Finance,Support,2,21,16,1,11.476190476190476
2140,Finance,Hiring,2,21,13,1,11.476190476190476
544,Finance,Payment,2,21,16,1,11.476190476190476
1629,Tech,Support,2,21,6,1,11.476190476190476
796,Tech,Payment,2,21,12,1,11.476190476190476
2541,Marketing,Support,2,22,13,1,11.454545454545453
2064,HR,Hiring,2,22,4,1,11.454545454545453
2986,Finance,Hiring,2,22,5,1,11.454545454545453
756,Finance,Support,2,22,5,1,11.454545454545453
2779,Tech,Development,2,22,13,1,11.454545454545453
1334,HR,Hiring,2,22,12,1,11.454545454545453
636,Finance,Support,2,22,16,1,11.454545454545453
826,HR,Development,2,22,4,1,11.454545454545453
2431,HR,Development,2,22,19,1,11.454545454545453
196,Finance,Hiring,2,22,1,1,11.454545454545453
2019,Marketing,Campaign,2,23,2,1,11.434782608695652
1320,Tech,Campaign,2,23,12,1,11.434782608695652
2948,Finance,Payment,2,23,2,1,11.434782608695652
1711,Marketing,Payment,2,23,4,1,11.434782608695652
2100,Tech,Hiring,2,23,14,1,11.434782608695652
2112,Marketing,Support,2,23,15,1,11.434782608695652
1062,Marketing,Campaign,2,23,4,1,11.434782608695652
2683,HR,Payment,2,23,20,1,11.434782608695652
2533,HR,Development,2,23,1,1,11.434782608695652
1127,HR,Hiring,2,23,7,1,11.434782608695652
1539,Finance,Hiring,2,23,4,1,11.434782608695652
1499,Tech,Hiring,2,23,6,1,11.434782608695652
660,Finance,Payment,2,24,15,1,11.416666666666668
1798,Finance,Hiring,2,24,16,1,11.416666666666668
1654,Tech,Development,2,24,16,1,11.416666666666668
693,Marketing,Payment,2,24,16,1,11.416666666666668
2111,HR,Payment,2,24,5,1,11.416666666666668
1246,HR,Support,2,24,2,1,11.416666666666668
1721,Finance,Payment,2,24,12,1,11.416666666666668
1307,HR,Payment,2,24,11,1,11.416666666666668
541,Tech,Payment,2,24,13,1,11.416666666666668
2735,HR,Campaign,2,24,7,1,11.416666666666668
2581,Finance,Payment,2,24,11,1,11.416666666666668
2924,Marketing,Campaign,2,24,13,1,11.416666666666668
1308,HR,Campaign,2,25,17,1,11.4
866,Marketing,Development,2,25,10,1,11.4
852,Finance,Development,2,25,19,1,11.4
2290,Marketing,Payment,2,25,9,1,11.4
595,HR,Development,2,25,12,1,11.4
2011,Tech,Payment,2,25,12,1,11.4
83,Marketing,Support,2,25,12,1,11.4
1052,Marketing,Payment,2,25,3,1,11.4
1794,Tech,Support,2,26,4,1,11.384615384615385
1645,Marketing,Support,2,26,12,1,11.384615384615385
659,HR,Hiring,2,26,20,1,11.384615384615385
1594,HR,Campaign,2,26,4,1,11.384615384615385
515,Finance,Development,2,26,7,1,11.384615384615385
2172,Finance,Campaign,2,26,8,1,11.384615384615385
2010,Marketing,Campaign,2,26,13,1,11.384615384615385
2379,Marketing,Hiring,2,26,7,1,11.384615384615385
2392,Finance,Campaign,2,26,12,1,11.384615384615385
572,Tech,Campaign,2,26,6,1,11.384615384615385
2463,Tech,Support,2,26,18,1,11.384615384615385
236,HR,Campaign,2,26,17,1,11.384615384615385
1963,Finance,Payment,2,27,8,1,11.37037037037037
2001,Tech,Support,2,27,17,1,11.37037037037037
856,Marketing,Hiring,2,27,13,1,11.37037037037037
2874,HR,Support,2,27,18,1,11.37037037037037
1750,Tech,Development,2,27,5,1,11.37037037037037
1809,HR,Hiring,2,27,6,1,11.37037037037037
1825,Marketing,Payment,2,27,15,1,11.37037037037037
1967,Marketing,Development,2,27,5,1,11.37037037037037
1668,Marketing,Support,2,27,14,1,11.37037037037037
2388,HR,Payment,2,27,8,1,11.37037037037037
340,HR,Support,2,27,1,1,11.37037037037037
1511,Tech,Development,2,27,10,1,11.37037037037037
2452,HR,Development,2,27,7,1,11.37037037037037
1267,Tech,Development,2,27,12,1,11.37037037037037
2492,Marketing,Campaign,2,27,13,1,11.37037037037037
2631,Tech,Campaign,2,28,16,1,11.357142857142858
2812,Marketing,Campaign,2,28,16,1,11.357142857142858
2773,HR,Campaign,2,28,2,1,11.357142857142858
799,Marketing,Development,2,28,15,1,11.357142857142858
2369,Marketing,Payment,2,28,4,1,11.357142857142858
2828,Marketing,Support,2,28,2,1,11.357142857142858
451,Finance,Payment,2,28,20,1,11.357142857142858
2366,Tech,Payment,2,29,1,1,11.344827586206897
1648,HR,Hiring,2,29,12,1,11.344827586206897
1470,Marketing,Support,2,29,7,1,11.344827586206897
2827,Finance,Campaign,2,29,1,1,11.344827586206897
551,Marketing,Development,2,29,12,1,11.344827586206897
1550,HR,Support,2,29,6,1,11.344827586206897
828,Finance,Payment,2,29,14,1,11.344827586206897
2822,Tech,Campaign,2,29,19,1,11.344827586206897
2476,Tech,Development,2,29,16,1,11.344827586206897
2958,Tech,Hiring,2,29,16,1,11.344827586206897
2575,Marketing,Hiring,2,29,2,1,11.344827586206897
2624,HR,Hiring,2,29,14,1,11.344827586206897
2788,Marketing,Support,2,29,9,1,11.344827586206897
1240,Tech,Payment,2,29,14,1,11.344827586206897
2862,HR,Payment,1,3,18,1,11.333333333333334
2998,Marketing,Payment,1,3,17,1,11.333333333333334
335,Finance,Hiring,1,3,17,1,11.333333333333334
2623,HR,Campaign,1,3,19,1,11.333333333333334
1129,Finance,Campaign,1,3,14,1,11.333333333333334
1610,Tech,Payment,1,3,16,1,11.333333333333334
9,Tech,Payment,1,3,16,1,11.333333333333334
2162,Marketing,Hiring,1,3,10,1,11.333333333333334
2918,Tech,Hiring,1,3,20,1,11.333333333333334
1692,Finance,Support,1,3,5,1,11.333333333333334
2935,Marketing,Campaign,2,30,19,1,11.333333333333332
1826,Marketing,Development,2,30,12,1,11.333333333333332
2578,Marketing,Payment,2,30,18,1,11.333333333333332
2786,HR,Support,2,30,9,1,11.333333333333332
994,HR,Support,2,30,6,1,11.333333333333332
1526,Tech,Payment,2,30,8,1,11.333333333333332
2313,Tech,Campaign,2,30,12,1,11.333333333333332
1159,HR,Development,2,30,17,1,11.333333333333332
485,Marketing,Support,2,30,5,1,11.333333333333332
1797,Tech,Payment,2,2,19,0,11.0
2687,Tech,Campaign,2,2,16,0,11.0
1310,HR,Campaign,2,2,16,0,11.0
2944,Tech,Development,3,5,18,0,11.0
2527,Marketing,Development,2,2,1,0,11.0
475,Tech,Campaign,2,2,11,0,11.0
1364,Finance,Campaign,3,5,14,0,11.0
1000,Tech,Development,2,2,11,0,11.0
2799,Marketing,Campaign,3,5,13,0,11.0
1615,Finance,Hiring,2,2,18,0,11.0
432,Finance,Campaign,2,2,1,0,11.0
1854,Marketing,Payment,3,5,19,0,11.0
2884,Tech,Hiring,2,2,20,0,11.0
458,HR,Campaign,2,2,16,0,11.0
147,Tech,Development,2,2,20,0,11.0
790,Tech,Campaign,2,2,4,0,11.0
2293,Tech,Hiring,2,2,6,0,11.0
992,HR,Development,3,5,9,0,11.0
2744,Marketing,Campaign,2,2,17,0,11.0
2739,HR,Hiring,2,2,14,0,11.0
2657,Tech,Support,3,5,11,0,11.0
928,HR,Development,3,6,4,0,10.666666666666666
1078,Marketing,Support,3,6,6,0,10.666666666666666
372,HR,Support,3,6,3,0,10.666666666666666
1841,Finance,Campaign,3,6,7,0,10.666666666666666
2233,Finance,Hiring,3,6,19,0,10.666666666666666
2839,Marketing,Campaign,3,6,18,0,10.666666666666666
2754,Finance,Support,3,6,15,0,10.666666666666666
350,Tech,Hiring,3,6,11,0,10.666666666666666
2169,Finance,Campaign,1,4,7,1,10.5
2669,Marketing,Support,1,4,8,1,10.5
2012,Marketing,Hiring,1,4,15,1,10.5
1004,Marketing,Payment,1,4,12,1,10.5
142,Marketing,Hiring,1,4,10,1,10.5
477,Marketing,Development,1,4,10,1,10.5
345,Tech,Support,1,4,6,1,10.5
2663,Finance,Support,1,4,6,1,10.5
1802,Marketing,Development,1,4,9,1,10.5
2144,Marketing,Support,1,4,2,1,10.5
356,Tech,Campaign,1,4,1,1,10.5
2106,HR,Hiring,1,4,4,1,10.5
718,HR,Hiring,1,4,9,1,10.5
2228,Marketing,Payment,3,7,3,0,10.428571428571429
2885,HR,Support,3,7,9,0,10.428571428571429
867,Marketing,Support,3,7,8,0,10.428571428571429
421,Finance,Support,3,7,5,0,10.428571428571429
700,Tech,Campaign,3,7,12,0,10.428571428571429
650,Marketing,Development,3,7,1,0,10.428571428571429
1592,Tech,Support,3,7,1,0,10.428571428571429
2626,Finance,Campaign,3,7,6,0,10.428571428571429
1219,Marketing,Development,3,7,12,0,10.428571428571429
474,HR,Hiring,3,7,19,0,10.428571428571429
2534,Finance,Development,3,7,7,0,10.428571428571429
1724,Finance,Payment,3,7,18,0,10.428571428571429
129,HR,Campaign,3,7,11,0,10.428571428571429
1575,HR,Payment,3,8,19,0,10.25
2567,HR,Development,3,8,17,0,10.25
2404,Marketing,Hiring,3,8,18,0,10.25
1396,Finance,Campaign,3,8,13,0,10.25
2461,HR,Development,3,8,8,0,10.25
304,Finance,Development,3,8,9,0,10.25
2711,Finance,Campaign,3,8,19,0,10.25
1084,HR,Payment,3,8,14,0,10.25
1314,Marketing,Campaign,3,8,4,0,10.25
487,Tech,Development,3,9,3,0,10.11111111111111
1607,Finance,Development,3,9,7,0,10.11111111111111
409,HR,Development,3,9,15,0,10.11111111111111
2319,Tech,Campaign,3,9,9,0,10.11111111111111
1651,Tech,Payment,3,9,3,0,10.11111111111111
1450,HR,Hiring,3,9,6,0,10.11111111111111
2034,Finance,Hiring,3,9,19,0,10.11111111111111
162,Marketing,Hiring,3,9,12,0,10.11111111111111
2738,Finance,Hiring,3,9,9,0,10.11111111111111
1009,HR,Development,3,9,19,0,10.11111111111111
2516,HR,Support,3,9,15,0,10.11111111111111
285,Finance,Support,3,9,16,0,10.11111111111111
1382,HR,Payment,3,9,19,0,10.11111111111111
2937,HR,Support,3,9,9,0,10.11111111111111
2957,Marketing,Support,3,10,7,0,10.0
1974,HR,Campaign,3,10,2,0,10.0
1732,Tech,Campaign,1,5,5,1,10.0
2499,Tech,Payment,1,5,14,1,10.0
933,Marketing,Hiring,3,10,2,0,10.0
617,Marketing,Support,1,5,13,1,10.0
929,Finance,Development,3,10,20,0,10.0
2593,Tech,Payment,3,10,4,0,10.0
334,Tech,Support,3,10,9,0,10.0
1409,Tech,Payment,3,10,9,0,10.0
2656,Marketing,Hiring,1,5,19,1,10.0
2797,Tech,Payment,3,10,5,0,10.0
871,Marketing,Campaign,3,10,10,0,10.0
2189,Finance,Campaign,1,5,17,1,10.0
62,Tech,Hiring,1,5,14,1,10.0
1131,Finance,Development,3,10,1,0,10.0
2232,Marketing,Hiring,1,5,4,1,10.0
2241,Marketing,Development,3,10,20,0,10.0
2243,Marketing,Campaign,3,10,14,0,10.0
2732,Finance,Development,1,5,17,1,10.0
399,HR,Payment,3,10,7,0,10.0
2423,Marketing,Hiring,3,11,15,0,9.909090909090908
1416,HR,Development,3,11,11,0,9.909090909090908
348,HR,Hiring,3,11,1,0,9.909090909090908
181,Marketing,Hiring,3,11,19,0,9.909090909090908
1257,Finance,Support,3,11,12,0,9.909090909090908
676,Marketing,Campaign,3,11,7,0,9.909090909090908
1510,HR,Hiring,3,11,20,0,9.909090909090908
496,Tech,Hiring,3,11,15,0,9.909090909090908
2881,Finance,Hiring,3,11,10,0,9.909090909090908
2964,Finance,Support,3,12,20,0,9.833333333333334
2447,Marketing,Development,3,12,5,0,9.833333333333334
2515,Marketing,Payment,3,12,17,0,9.833333333333334
2506,Tech,Support,3,12,20,0,9.833333333333334
362,Marketing,Payment,3,12,18,0,9.833333333333334
1523,Marketing,Support,3,12,18,0,9.833333333333334
1179,Tech,Support,3,12,14,0,9.833333333333334
2132,Marketing,Campaign,3,12,5,0,9.833333333333334
2099,Finance,Campaign,3,12,13,0,9.833333333333334
2147,Marketing,Support,3,12,11,0,9.833333333333334
719,HR,Support,3,12,14,0,9.833333333333334
383,HR,Hiring,3,12,7,0,9.833333333333334
2401,Marketing,Payment,3,12,19,0,9.833333333333334
1032,HR,Hiring,3,13,20,0,9.76923076923077
2783,Tech,Payment,3,13,9,0,9.76923076923077
1395,Marketing,Payment,3,13,10,0,9.76923076923077
2524,HR,Campaign,3,13,16,0,9.76923076923077
2537,Tech,Payment,3,13,13,0,9.76923076923077
1287,Finance,Development,3,13,8,0,9.76923076923077
1573,Finance,Payment,3,13,5,0,9.76923076923077
678,HR,Hiring,3,13,17,0,9.76923076923077
853,Marketing,Support,3,13,3,0,9.76923076923077
2804,HR,Development,3,13,4,0,9.76923076923077
1842,Finance,Campaign,3,13,8,0,9.76923076923077
566,Finance,Support,3,14,20,0,9.714285714285714
208,HR,Development,3,14,6,0,9.714285714285714
585,Finance,Payment,3,14,10,0,9.714285714285714
2531,Finance,Hiring,3,14,12,0,9.714285714285714
2601,Finance,Support,3,14,15,0,9.714285714285714
2819,Tech,Support,3,14,7,0,9.714285714285714
641,Finance,Support,3,14,14,0,9.714285714285714
2361,HR,Support,3,14,2,0,9.714285714285714
2728,Marketing,Campaign,3,14,17,0,9.714285714285714
1173,Tech,Payment,3,14,5,0,9.714285714285714
1336,Finance,Development,1,6,17,1,9.666666666666668
1726,Finance,Support,1,6,13,1,9.666666666666668
188,Tech,Payment,1,6,10,1,9.666666666666668
2292,HR,Hiring,1,6,8,1,9.666666666666668
2371,HR,Campaign,1,6,14,1,9.666666666666668
902,HR,Support,1,6,3,1,9.666666666666668
677,HR,Payment,3,15,15,0,9.666666666666666
72,Finance,Payment,3,15,15,0,9.666666666666666
1796,Finance,Campaign,3,15,16,0,9.666666666666666
371,HR,Campaign,3,15,6,0,9.666666666666666
1811,Finance,Payment,3,15,18,0,9.666666666666666
1884,Marketing,Support,3,16,16,0,9.625
1832,Marketing,Campaign,3,16,4,0,9.625
2236,HR,Campaign,3,16,8,0,9.625
2080,HR,Payment,3,16,3,0,9.625
1860,Marketing,Support,3,16,17,0,9.625
2650,Finance,Development,3,16,13,0,9.625
584,Finance,Hiring,3,16,2,0,9.625
1198,Tech,Development,3,16,15,0,9.625
1941,Tech,Campaign,3,16,16,0,9.625
1950,Tech,Campaign,3,17,15,0,9.588235294117647
2455,Marketing,Payment,3,17,14,0,9.588235294117647
2552,Marketing,Payment,3,17,2,0,9.588235294117647
2214,Tech,Campaign,3,17,3,0,9.588235294117647
2098,Finance,Support,3,17,6,0,9.588235294117647
85,Tech,Payment,3,17,10,0,9.588235294117647
2866,Tech,Development,3,17,18,0,9.588235294117647
898,HR,Support,3,17,13,0,9.588235294117647
344,Finance,Hiring,3,17,19,0,9.588235294117647
400,Marketing,Hiring,3,17,13,0,9.588235294117647
358,HR,Support,3,17,17,0,9.588235294117647
328,Tech,Campaign,3,17,11,0,9.588235294117647
332,Marketing,Development,3,17,2,0,9.588235294117647
448,Finance,Campaign,3,17,16,0,9.588235294117647
1920,Marketing,Support,3,18,18,0,9.555555555555555
936,Marketing,Development,3,18,6,0,9.555555555555555
1924,Tech,Development,3,18,4,0,9.555555555555555
150,HR,Payment,3,18,2,0,9.555555555555555
2737,Tech,Hiring,3,18,12,0,9.555555555555555
1343,Tech,Support,3,18,13,0,9.555555555555555
2429,Marketing,Development,3,19,17,0,9.526315789473685
1074,Tech,Campaign,3,19,17,0,9.526315789473685
2798,HR,Payment,3,19,12,0,9.526315789473685
710,HR,Development,3,19,15,0,9.526315789473685
630,Tech,Development,3,19,12,0,9.526315789473685
1650,Finance,Hiring,3,19,10,0,9.526315789473685
2057,Finance,Campaign,3,19,15,0,9.526315789473685
2458,Tech,Campaign,3,19,7,0,9.526315789473685
1060,HR,Payment,3,19,10,0,9.526315789473685
580,Finance,Payment,3,19,15,0,9.526315789473685
2089,HR,Development,3,19,8,0,9.526315789473685
1614,Marketing,Payment,3,20,14,0,9.5
1259,HR,Support,3,20,5,0,9.5
945,Marketing,Development,3,20,15,0,9.5
1368,Finance,Support,3,20,1,0,9.5
1182,HR,Hiring,3,20,5,0,9.5
113,HR,Hiring,3,20,17,0,9.5
696,HR,Payment,3,20,1,0,9.5
70,Finance,Campaign,3,20,13,0,9.5
550,Tech,Campaign,3,20,2,0,9.5
1625,Finance,Hiring,3,20,3,0,9.5
1833,HR,Campaign,3,21,17,0,9.476190476190476
171,HR,Support,3,21,14,0,9.476190476190476
1034,Finance,Hiring,3,21,9,0,9.476190476190476
918,HR,Development,3,21,1,0,9.476190476190476
1201,Marketing,Payment,3,21,7,0,9.476190476190476
392,Tech,Development,3,21,20,0,9.476190476190476
2823,Marketing,Payment,3,21,16,0,9.476190476190476
2191,Finance,Payment,3,21,10,0,9.476190476190476
1613,HR,Payment,3,21,17,0,9.476190476190476
1600,Marketing,Hiring,3,22,20,0,9.454545454545455
1306,Tech,Payment,3,22,9,0,9.454545454545455
1996,Marketing,Payment,3,22,11,0,9.454545454545455
2018,Finance,Payment,3,22,5,0,9.454545454545455
307,HR,Hiring,3,22,10,0,9.454545454545455
1089,HR,Development,3,22,13,0,9.454545454545455
2911,HR,Hiring,3,22,9,0,9.454545454545455
1630,Finance,Campaign,3,22,3,0,9.454545454545455
2391,Finance,Support,3,22,7,0,9.454545454545455
314,Tech,Payment,3,22,6,0,9.454545454545455
1843,HR,Development,3,22,16,0,9.454545454545455
2118,HR,Payment,3,23,8,0,9.434782608695652
1486,Tech,Hiring,3,23,16,0,9.434782608695652
1935,Tech,Campaign,3,23,5,0,9.434782608695652
947,Marketing,Payment,3,23,14,0,9.434782608695652
2539,HR,Campaign,3,23,7,0,9.434782608695652
2614,HR,Support,3,23,18,0,9.434782608695652
1374,Finance,Support,1,7,14,1,9.428571428571429
405,HR,Campaign,1,7,10,1,9.428571428571429
2800,Marketing,Payment,1,7,20,1,9.428571428571429
1801,Tech,Development,1,7,1,1,9.428571428571429
2340,Marketing,Campaign,1,7,18,1,9.428571428571429
398,Finance,Development,1,7,2,1,9.428571428571429
784,HR,Support,1,7,20,1,9.428571428571429
1671,Finance,Payment,3,24,5,0,9.416666666666666
2275,HR,Development,3,24,8,0,9.416666666666666
1507,HR,Campaign,3,24,4,0,9.416666666666666
1563,HR,Payment,3,24,13,0,9.416666666666666
1739,Tech,Campaign,3,24,1,0,9.416666666666666
65,Tech,Hiring,3,24,13,0,9.416666666666666
1909,Finance,Campaign,3,24,9,0,9.416666666666666
1795,HR,Hiring,3,25,1,0,9.4
435,HR,Support,3,25,17,0,9.4
2961,Tech,Support,3,25,1,0,9.4
684,HR,Hiring,3,25,1,0,9.4
2438,Tech,Support,3,25,15,0,9.4
1873,Tech,Support,3,25,2,0,9.4
168,Tech,Support,3,25,9,0,9.4
1087,Marketing,Support,3,26,20,0,9.384615384615385
755,Finance,Payment,3,26,15,0,9.384615384615385
2994,Finance,Support,3,26,12,0,9.384615384615385
1375,Tech,Hiring,3,26,3,0,9.384615384615385
535,Tech,Support,3,26,11,0,9.384615384615385
1215,Finance,Hiring,3,26,16,0,9.384615384615385
915,HR,Development,3,26,5,0,9.384615384615385
1465,Tech,Payment,3,26,20,0,9.384615384615385
628,Finance,Payment,3,26,4,0,9.384615384615385
2794,Marketing,Campaign,3,26,7,0,9.384615384615385
2092,HR,Campaign,3,26,2,0,9.384615384615385
1874,Finance,Payment,3,26,16,0,9.384615384615385
2863,Tech,Hiring,3,26,16,0,9.384615384615385
2138,HR,Payment,3,26,17,0,9.384615384615385
1609,Finance,Hiring,3,26,14,0,9.384615384615385
2540,Tech,Hiring,3,27,16,0,9.37037037037037
2577,Marketing,Hiring,3,27,5,0,9.37037037037037
982,HR,Development,3,27,10,0,9.37037037037037
2091,Finance,Campaign,3,27,10,0,9.37037037037037
2833,Marketing,Campaign,3,27,9,0,9.37037037037037
495,Marketing,Payment,3,28,9,0,9.357142857142858
2868,Finance,Hiring,3,28,20,0,9.357142857142858
55,Tech,Hiring,3,28,3,0,9.357142857142858
919,HR,Support,3,28,12,0,9.357142857142858
19,HR,Hiring,3,28,12,0,9.357142857142858
2857,Finance,Support,3,28,19,0,9.357142857142858
2726,Finance,Development,3,28,6,0,9.357142857142858
1204,Finance,Payment,3,28,15,0,9.357142857142858
2252,Tech,Development,3,28,9,0,9.357142857142858
2856,Marketing,Campaign,3,28,3,0,9.357142857142858
1281,Finance,Hiring,3,28,2,0,9.357142857142858
2940,Marketing,Support,3,28,5,0,9.357142857142858
1527,Tech,Development,3,29,9,0,9.344827586206897
